frameIndex;frameTime;nCandidates;F0Cand[0];F0Cand[1];F0Cand[2];candVoicing[0];candVoicing[1];candVoicing[2];candScores[0];candScores[1];candScores[2];pcm_LOGenergy
170;1.700000;2;1.080274e+02;7.506613e+01;0;8.775171e-01;6.506456e-01;0;9.052040e-02;3.173624e-02;0;-6.980213e+00
171;1.710000;3;2.837445e+02;9.630905e+01;6.529639e+01;8.989878e-01;8.869371e-01;6.277375e-01;9.799708e-02;8.755221e-02;2.659118e-02;-7.169773e+00
172;1.720000;3;2.468919e+02;1.271506e+02;8.605985e+01;8.978881e-01;8.928402e-01;7.607970e-01;1.001946e-01;9.547482e-02;4.277145e-02;-7.121817e+00
173;1.730000;3;1.148069e+02;8.182454e+01;5.021383e+01;9.031559e-01;7.399903e-01;5.012488e-01;1.148059e-01;4.276101e-02;2.229224e-02;-7.018371e+00
174;1.740000;3;3.048628e+02;1.013662e+02;7.247826e+01;8.705214e-01;8.675395e-01;5.199861e-01;7.643429e-02;7.471358e-02;2.061732e-02;-7.200299e+00
175;1.750000;3;2.735348e+02;1.383233e+02;9.542863e+01;9.054391e-01;8.946464e-01;8.687005e-01;1.008590e-01;9.052672e-02;7.263787e-02;-7.180820e+00
176;1.760000;3;1.229737e+02;8.474139e+01;5.497072e+01;9.025629e-01;8.080624e-01;6.269826e-01;1.029466e-01;5.226086e-02;2.689102e-02;-7.136348e+00
177;1.770000;2;1.103758e+02;7.961444e+01;0;8.740425e-01;6.780236e-01;0;7.896979e-02;3.089306e-02;0;-7.204989e+00
178;1.780000;2;9.776047e+01;6.741123e+01;0;8.689690e-01;5.137350e-01;0;6.904399e-02;1.860489e-02;0;-7.427504e+00
179;1.790000;3;2.748076e+02;1.393760e+02;9.610790e+01;9.055527e-01;8.923674e-01;8.516833e-01;9.138631e-02;8.019129e-02;5.819437e-02;-7.434730e+00
180;1.800000;3;2.455494e+02;1.245380e+02;8.377157e+01;9.010394e-01;8.988740e-01;6.840409e-01;8.640943e-02;8.455920e-02;2.706405e-02;-7.379892e+00
181;1.810000;3;1.173998e+02;8.377493e+01;5.100260e+01;8.957660e-01;7.570242e-01;6.216123e-01;8.476281e-02;3.636236e-02;2.334952e-02;-7.346638e+00
182;1.820000;3;2.036641e+02;1.694031e+02;1.042225e+02;8.728890e-01;8.536031e-01;8.424287e-01;6.660397e-02;5.782976e-02;5.372867e-02;-7.469503e+00
183;1.830000;2;9.695770e+01;6.701563e+01;0;8.785377e-01;4.594008e-01;0;6.765640e-02;1.520110e-02;0;-7.566289e+00
184;1.840000;3;2.745099e+02;1.405973e+02;9.477014e+01;9.028881e-01;8.859133e-01;8.446969e-01;8.822892e-02;7.510146e-02;5.517006e-02;-7.464917e+00
185;1.850000;3;2.489611e+02;1.264900e+02;8.388592e+01;9.033278e-01;8.978328e-01;6.793513e-01;8.831863e-02;8.356844e-02;2.662712e-02;-7.444494e+00
186;1.860000;3;1.154849e+02;8.280407e+01;5.156309e+01;9.007370e-01;7.329046e-01;6.814668e-01;8.574469e-02;3.186603e-02;2.672019e-02;-7.505676e+00
187;1.870000;2;1.110263e+02;7.859807e+01;0;8.666433e-01;6.085781e-01;0;5.778128e-02;1.968597e-02;0;-7.516773e+00
188;1.880000;2;9.747334e+01;6.799323e+01;0;8.738353e-01;4.745834e-01;0;7.059875e-02;1.695239e-02;0;-7.470587e+00
189;1.890000;3;2.756180e+02;1.405173e+02;9.510227e+01;9.007217e-01;8.867751e-01;8.583532e-01;8.741365e-02;7.664640e-02;6.126706e-02;-7.452633e+00
190;1.900000;3;2.491013e+02;1.256817e+02;8.391602e+01;9.003832e-01;8.983757e-01;6.828197e-01;8.539367e-02;8.370677e-02;2.681958e-02;-7.473541e+00
191;1.910000;3;1.177337e+02;8.277240e+01;5.138834e+01;9.040747e-01;7.439985e-01;6.377780e-01;8.804453e-02;3.299081e-02;2.331636e-02;-7.441435e+00
192;1.920000;3;1.683911e+02;1.117126e+02;1.071136e+02;8.602985e-01;8.481914e-01;8.450690e-01;6.738067e-02;6.200690e-02;6.075723e-02;-7.322975e+00
193;1.930000;2;9.602047e+01;6.711636e+01;0;8.572210e-01;5.731786e-01;0;7.000954e-02;2.341938e-02;0;-7.300245e+00
194;1.940000;3;1.378318e+02;9.557413e+01;6.241983e+01;8.993002e-01;8.460571e-01;5.501632e-01;8.125532e-02;5.315216e-02;1.818970e-02;-7.475737e+00
195;1.950000;3;2.395343e+02;1.208963e+02;8.446208e+01;8.993807e-01;8.977779e-01;7.393993e-01;8.330282e-02;8.199666e-02;3.216366e-02;-7.415040e+00
196;1.960000;3;1.113408e+02;8.176060e+01;5.021994e+01;9.041858e-01;7.278785e-01;5.580642e-01;8.489309e-02;2.989092e-02;1.840530e-02;-7.429832e+00
197;1.970000;3;1.983050e+02;1.645950e+02;1.006320e+02;8.781182e-01;8.723795e-01;8.564922e-01;5.957837e-02;5.689936e-02;5.060020e-02;-7.689762e+00
198;1.980000;2;9.461479e+01;6.721861e+01;0;8.792127e-01;5.322612e-01;0;6.516081e-02;1.682691e-02;0;-7.734281e+00
199;1.990000;3;2.732631e+02;1.384516e+02;9.450297e+01;9.020664e-01;8.953983e-01;8.422406e-01;7.520811e-02;7.041381e-02;4.668756e-02;-7.764431e+00
200;2.000000;3;1.281120e+02;8.291563e+01;5.776923e+01;9.075286e-01;5.022885e-01;4.967717e-01;7.320745e-02;1.360145e-02;1.345234e-02;-7.746084e+00
201;2.010000;3;1.188023e+02;8.338652e+01;5.311409e+01;9.194915e-01;6.051594e-01;4.726438e-01;8.367035e-02;1.706048e-02;1.277348e-02;-7.775320e+00
202;2.020000;3;1.106639e+02;8.181580e+01;5.075864e+01;9.064001e-01;6.934875e-01;6.660094e-01;7.120820e-02;2.174489e-02;1.995590e-02;-7.992128e+00
203;2.030000;2;2.016444e+02;1.027600e+02;0;8.597330e-01;7.848352e-01;0;5.307626e-02;3.460066e-02;0;-8.211114e+00
204;2.040000;3;1.641655e+02;9.834332e+01;7.534878e+01;9.068580e-01;8.499316e-01;4.192041e-01;4.612290e-02;2.862682e-02;7.396713e-03;-8.473878e+00
205;2.050000;2;9.471185e+01;6.596339e+01;0;9.197869e-01;0;0;5.114218e-02;1.545711e-03;0;-8.638977e+00
206;2.060000;2;9.231506e+01;6.556702e+01;0;9.046150e-01;1.841058e-01;0;3.454009e-02;4.038030e-03;0;-9.307532e+00
207;2.070000;3;1.359917e+02;8.872001e+01;6.008510e+01;9.303601e-01;8.086575e-01;0;3.509827e-02;1.277417e-02;1.940438e-03;-9.694833e+00
208;2.080000;2;1.214234e+02;8.335148e+01;0;9.226381e-01;8.400888e-01;0;2.632399e-02;1.273502e-02;0;-1.041984e+01
209;2.090000;1;1.079812e+02;0;0;7.454176e-01;0;0;1.421124e-02;0;0;-1.059976e+01
210;2.100000;2;1.440457e+02;6.284462e+01;0;8.234260e-01;7.578394e-01;0;1.449705e-02;1.057069e-02;0;-1.061086e+01
211;2.110000;1;1.223739e+02;0;0;9.329340e-01;0;0;1.164450e-02;0;0;-1.157726e+01
212;2.120000;1;9.696561e+01;0;0;9.148206e-01;0;0;4.908574e-03;0;0;-1.211014e+01
213;2.130000;2;1.043162e+02;9.396764e+01;0;8.495910e-01;7.886792e-01;0;6.994938e-03;4.978698e-03;0;-1.232215e+01
214;2.140000;1;6.505171e+01;0;0;7.241530e-01;0;0;3.840223e-03;0;0;-1.254401e+01
215;2.150000;2;1.455624e+02;5.987648e+01;0;8.554960e-01;6.905441e-01;0;5.138152e-03;2.399319e-03;0;-1.267218e+01
216;2.160000;3;2.507879e+02;8.562470e+01;5.741702e+01;8.365387e-01;7.461501e-01;6.905456e-01;4.620251e-03;2.975113e-03;2.440527e-03;-1.254461e+01
217;2.170000;1;1.132558e+02;0;0;9.357018e-01;0;0;8.945954e-03;0;0;-1.228964e+01
218;2.180000;1;9.479402e+01;0;0;7.857786e-01;0;0;3.997232e-03;0;0;-1.323288e+01
219;2.190000;0;0;0;0;0;0;0;0;0;0;-1.277589e+01
220;2.200000;1;5.476958e+01;0;0;7.719433e-01;0;0;5.144956e-03;0;0;-1.253044e+01
221;2.210000;2;1.347319e+02;5.225290e+01;0;7.715848e-01;7.627653e-01;0;3.547076e-03;3.415209e-03;0;-1.310037e+01
222;2.220000;2;1.524563e+02;1.195812e+02;0;9.297296e-01;6.560075e-01;0;6.146933e-03;1.255689e-03;0;-1.263229e+01
223;2.230000;1;1.043344e+02;0;0;9.030011e-01;0;0;4.055972e-03;0;0;-1.249249e+01
224;2.240000;3;1.199617e+02;1.060328e+02;8.557803e+01;9.004465e-01;8.479822e-01;8.086900e-01;3.976143e-03;2.603897e-03;2.069096e-03;-1.337175e+01
225;2.250000;0;0;0;0;0;0;0;0;0;0;-1.235627e+01
226;2.260000;1;5.348264e+01;0;0;7.524595e-01;0;0;2.652898e-03;0;0;-1.314516e+01
227;2.270000;2;2.317898e+02;1.105326e+02;0;8.967589e-01;8.644041e-01;0;2.390714e-03;1.820262e-03;0;-1.341585e+01
228;2.280000;1;1.197251e+02;0;0;9.343554e-01;0;0;5.148853e-03;0;0;-1.307405e+01
229;2.290000;1;9.758807e+01;0;0;7.226314e-01;0;0;4.509342e-03;0;0;-1.262582e+01
230;2.300000;2;1.518034e+02;5.441457e+01;0;7.823402e-01;7.635356e-01;0;5.505735e-03;5.067897e-03;0;-1.242501e+01
231;2.310000;1;1.229128e+02;0;0;9.098260e-01;0;0;3.817954e-03;0;0;-1.335365e+01
232;2.320000;2;1.178176e+02;9.828160e+01;0;9.125890e-01;6.581392e-01;0;5.993242e-03;1.532424e-03;0;-1.214990e+01
233;2.330000;1;9.273402e+01;0;0;7.830488e-01;0;0;1.090316e-02;0;0;-1.135681e+01
234;2.340000;2;1.535549e+02;5.424981e+01;0;8.710209e-01;7.676688e-01;0;7.195647e-03;3.994679e-03;0;-1.240583e+01
235;2.350000;2;1.238541e+02;8.962940e+01;0;9.273263e-01;0;0;5.882285e-03;7.867320e-05;0;-1.256898e+01
236;2.360000;3;2.070768e+02;1.463634e+02;1.032978e+02;9.067780e-01;8.982869e-01;6.438833e-01;3.780180e-03;3.464605e-03;9.895518e-04;-1.236877e+01
237;2.370000;1;1.094637e+02;0;0;9.116002e-01;0;0;1.804037e-02;0;0;-1.080439e+01
238;2.380000;1;5.500706e+01;0;0;7.527338e-01;0;0;1.768678e-02;0;0;-1.018174e+01
239;2.390000;2;1.525754e+02;5.690257e+01;0;8.840576e-01;7.751298e-01;0;1.869412e-02;9.638631e-03;0;-1.028657e+01
240;2.400000;2;1.973809e+02;1.011484e+02;0;9.115544e-01;9.045157e-01;0;5.367813e-03;4.972124e-03;0;-1.109673e+01
241;2.410000;1;9.948561e+01;0;0;9.336203e-01;0;0;1.241486e-02;0;0;-1.163076e+01
242;2.420000;1;5.059179e+01;0;0;7.288149e-01;0;0;6.535727e-03;0;0;-1.164115e+01
243;2.430000;1;9.833012e+01;0;0;8.179960e-01;0;0;3.027502e-03;0;0;-1.357559e+01
244;2.440000;1;1.178497e+02;0;0;9.184783e-01;0;0;5.972090e-03;0;0;-1.276360e+01
245;2.450000;0;0;0;0;0;0;0;0;0;0;-1.270376e+01
246;2.460000;1;5.332796e+01;0;0;7.580835e-01;0;0;5.331582e-03;0;0;-1.228844e+01
247;2.470000;3;1.451586e+02;1.283531e+02;1.138731e+02;9.043135e-01;8.303631e-01;0;3.448172e-03;1.944998e-03;1.543121e-04;-1.333631e+01
248;2.480000;2;1.275292e+02;1.152263e+02;0;9.292488e-01;9.017852e-01;0;7.369129e-03;5.308514e-03;0;-1.230955e+01
249;2.490000;2;2.335250e+02;8.439415e+01;0;7.270212e-01;7.232215e-01;0;2.559229e-03;2.524095e-03;0;-1.334412e+01
250;2.500000;2;5.617711e+02;5.389575e+01;0;7.193829e-01;7.131480e-01;0;2.424288e-03;2.371594e-03;0;-1.335163e+01
251;2.510000;2;5.186837e+02;5.130676e+01;0;6.998954e-01;6.928626e-01;0;2.710290e-03;2.648231e-03;0;-1.306627e+01
252;2.520000;2;2.337705e+02;5.339539e+01;0;8.060585e-01;7.440820e-01;0;4.658502e-03;3.530337e-03;0;-1.300377e+01
253;2.530000;3;4.421694e+02;2.156138e+02;1.274126e+02;8.938455e-01;8.929462e-01;8.797953e-01;4.270346e-03;4.234476e-03;3.771205e-03;-1.268078e+01
254;2.540000;3;1.444477e+02;1.256080e+02;1.138731e+02;9.192819e-01;8.772236e-01;7.220150e-01;3.906231e-03;2.568112e-03;1.134246e-03;-1.311535e+01
255;2.550000;1;9.060384e+01;0;0;7.711287e-01;0;0;4.349539e-03;0;0;-1.297558e+01
256;2.560000;2;1.630754e+02;5.285144e+01;0;7.571304e-01;7.293367e-01;0;6.058093e-03;5.436004e-03;0;-1.190049e+01
257;2.570000;1;1.158302e+02;0;0;9.269859e-01;0;0;7.374981e-03;0;0;-1.269310e+01
258;2.580000;1;1.296793e+02;0;0;9.241661e-01;0;0;1.065345e-02;0;0;-1.186052e+01
259;2.590000;1;8.263940e+01;0;0;7.851946e-01;0;0;5.403280e-03;0;0;-1.237609e+01
260;2.600000;1;1.041162e+02;0;0;7.734075e-01;0;0;4.941541e-03;0;0;-1.282324e+01
261;2.610000;3;1.597735e+02;1.378593e+02;5.489255e+01;9.052725e-01;8.739308e-01;6.643817e-01;5.764383e-03;4.331319e-03;1.626984e-03;-1.263696e+01
262;2.620000;1;1.045516e+02;0;0;8.931077e-01;0;0;4.460094e-03;0;0;-1.263370e+01
263;2.630000;1;1.081842e+02;0;0;7.333478e-01;0;0;4.280018e-03;0;0;-1.258969e+01
264;2.640000;2;1.394575e+02;5.751697e+01;0;9.266227e-01;5.508853e-01;0;9.203970e-03;1.503765e-03;0;-1.236364e+01
265;2.650000;2;1.433813e+02;9.446515e+01;0;9.008698e-01;8.909506e-01;0;3.003530e-03;2.730327e-03;0;-1.304130e+01
266;2.660000;2;9.660671e+01;8.455575e+01;0;7.528278e-01;6.894159e-01;0;3.390562e-03;2.698313e-03;0;-1.322250e+01
267;2.670000;1;5.445174e+01;0;0;7.351909e-01;0;0;4.302387e-03;0;0;-1.282152e+01
268;2.680000;2;1.811260e+02;1.628866e+02;0;7.923267e-01;7.535976e-01;0;4.887508e-03;4.119297e-03;0;-1.239625e+01
269;2.690000;2;1.373855e+02;1.155510e+02;0;9.297205e-01;8.644441e-01;0;5.941270e-03;3.080273e-03;0;-1.219146e+01
270;2.700000;1;1.006345e+02;0;0;9.026399e-01;0;0;5.421120e-03;0;0;-1.253030e+01
271;2.710000;0;0;0;0;0;0;0;0;0;0;-1.184412e+01
272;2.720000;3;1.501845e+02;1.297353e+02;5.755781e+01;9.230064e-01;8.954911e-01;7.060677e-01;7.413104e-03;5.461373e-03;1.941814e-03;-1.256758e+01
273;2.730000;2;1.330369e+02;9.421260e+01;0;9.079774e-01;8.433915e-01;0;3.783566e-03;2.223210e-03;0;-1.311698e+01
274;2.740000;0;0;0;0;0;0;0;0;0;0;-1.279670e+01
275;2.750000;1;5.324812e+01;0;0;7.564667e-01;0;0;4.949256e-03;0;0;-1.266624e+01
276;2.760000;1;5.125809e+01;0;0;7.760755e-01;0;0;8.500933e-03;0;0;-1.170457e+01
277;2.770000;2;1.456695e+02;1.207270e+02;0;9.411655e-01;5.915802e-01;0;1.086676e-02;1.565399e-03;0;-1.177344e+01
278;2.780000;2;1.085941e+02;1.024360e+02;0;9.221278e-01;9.217868e-01;0;6.270058e-03;6.242715e-03;0;-1.184606e+01
279;2.790000;1;9.375780e+01;0;0;8.512935e-01;0;0;5.087932e-03;0;0;-1.304399e+01
280;2.800000;3;2.101273e+02;1.631747e+02;5.482554e+01;8.214446e-01;8.008885e-01;6.870994e-01;2.679474e-03;2.402848e-03;1.529031e-03;-1.319700e+01
281;2.810000;2;1.692172e+02;1.051685e+02;0;9.447149e-01;7.283814e-01;0;9.366548e-03;1.906462e-03;0;-1.234866e+01
282;2.820000;1;9.411876e+01;0;0;8.093417e-01;0;0;1.166516e-02;0;0;-1.119403e+01
283;2.830000;2;1.597715e+02;5.289027e+01;0;7.783740e-01;7.353444e-01;0;1.127496e-02;9.441798e-03;0;-1.059682e+01
284;2.840000;1;1.152431e+02;0;0;9.148799e-01;0;0;1.570796e-02;0;0;-1.081324e+01
285;2.850000;2;1.175590e+02;1.112566e+02;0;9.293517e-01;9.245105e-01;0;2.242092e-02;2.098303e-02;0;-1.053257e+01
286;2.860000;3;3.933372e+02;1.993042e+02;1.023423e+02;8.844260e-01;8.136612e-01;8.078041e-01;6.648226e-03;4.123467e-03;3.997808e-03;-1.225011e+01
287;2.870000;1;1.911844e+02;0;0;7.182225e-01;0;0;7.978226e-03;0;0;-1.149808e+01
288;2.880000;0;0;0;0;0;0;0;0;0;0;-1.008785e+01
289;2.890000;3;2.243908e+02;1.234747e+02;1.134521e+02;8.724669e-01;6.431048e-01;5.784789e-01;2.680243e-02;9.577589e-03;8.109192e-03;-8.226960e+00
290;2.900000;2;1.616350e+02;1.056925e+02;0;9.340498e-01;6.869806e-01;0;1.363587e-02;2.872950e-03;0;-1.125194e+01
291;2.910000;2;1.138077e+02;9.116410e+01;0;9.290770e-01;7.509274e-01;0;3.068417e-02;8.737262e-03;0;-1.000601e+01
292;2.920000;2;1.200928e+02;5.325352e+01;0;9.073223e-01;3.955616e-01;0;1.541971e-02;2.364281e-03;0;-1.093520e+01
293;2.930000;1;8.626685e+01;0;0;7.593393e-01;0;0;7.073408e-03;0;0;-1.174297e+01
294;2.940000;0;0;0;0;0;0;0;0;0;0;-1.193930e+01
295;2.950000;0;0;0;0;0;0;0;0;0;0;-1.120669e+01
296;2.960000;3;1.534919e+02;1.602922e+02;1.403492e+02;8.669766e-01;8.669199e-01;8.464680e-01;8.281431e-03;8.277900e-03;7.175209e-03;-1.068054e+01
297;2.970000;3;6.084379e+02;4.082552e+02;2.243908e+02;8.844645e-01;8.585334e-01;8.142354e-01;3.028306e-02;2.473211e-02;1.883442e-02;-8.352384e+00
298;2.980000;3;6.597681e+02;1.009756e+02;9.372176e+01;8.191584e-01;8.168458e-01;7.474188e-01;2.670466e-02;2.636747e-02;1.911985e-02;-7.744417e+00
299;2.990000;2;2.732327e+02;5.180788e+01;0;8.405114e-01;6.098344e-01;0;4.135437e-02;1.690450e-02;0;-7.934176e+00
300;3.000000;3;3.480310e+02;3.087681e+02;2.357093e+02;8.612700e-01;7.955864e-01;7.775261e-01;1.927081e-01;1.307858e-01;1.201687e-01;-4.356244e+00
301;3.010000;3;1.285453e+02;1.131650e+02;8.962940e+01;9.183916e-01;8.812834e-01;4.767977e-01;1.428988e-02;9.823178e-03;2.228916e-03;-9.506766e+00
302;3.020000;2;1.505675e+02;8.943099e+01;0;9.019547e-01;8.537565e-01;0;6.812723e-03;4.567421e-03;0;-1.125059e+01
303;3.030000;2;1.194965e+02;8.661279e+01;0;9.163010e-01;8.410863e-01;0;7.939097e-03;4.181483e-03;0;-1.205779e+01
304;3.040000;3;2.658409e+02;1.357502e+02;5.322216e+01;7.189874e-01;7.088348e-01;6.512944e-01;5.563414e-03;5.369424e-03;4.483407e-03;-1.184893e+01
305;3.050000;3;1.630958e+02;7.632333e+01;5.274166e+01;8.278472e-01;6.690803e-01;6.199004e-01;9.069652e-03;4.718261e-03;4.107780e-03;-1.142986e+01
306;3.060000;2;1.929145e+02;9.820540e+01;0;8.697151e-01;8.057098e-01;0;7.682342e-03;5.151539e-03;0;-1.167657e+01
307;3.070000;2;1.566785e+02;1.093803e+02;0;9.044863e-01;8.933308e-01;0;9.770839e-03;8.749005e-03;0;-1.139065e+01
308;3.080000;1;9.545735e+01;0;0;9.105276e-01;0;0;7.832999e-03;0;0;-1.220821e+01
309;3.090000;3;2.529242e+02;2.315829e+02;1.192677e+02;8.305714e-01;7.448792e-01;7.215754e-01;8.892750e-03;5.905777e-03;5.411470e-03;-1.120640e+01
310;3.100000;3;1.190305e+02;1.097705e+02;5.225999e+01;9.185686e-01;8.304737e-01;2.517957e-01;7.687011e-03;3.692428e-03;8.366215e-04;-1.145481e+01
311;3.110000;2;1.196998e+02;1.010618e+02;0;8.238006e-01;8.062772e-01;0;8.844223e-03;8.044207e-03;0;-1.119293e+01
312;3.120000;2;1.257371e+02;5.836571e+01;0;9.174333e-01;4.096304e-01;0;2.893049e-02;4.046104e-03;0;-9.775007e+00
313;3.130000;1;8.850700e+01;0;0;8.020290e-01;0;0;1.165436e-02;0;0;-1.120496e+01
314;3.140000;2;1.550862e+02;5.297221e+01;0;8.365259e-01;7.755250e-01;0;6.131808e-03;4.465496e-03;0;-1.209629e+01
315;3.150000;2;1.265060e+02;5.310719e+01;0;9.192942e-01;4.533732e-01;0;1.955849e-02;2.887680e-03;0;-1.102467e+01
316;3.160000;3;1.604210e+02;1.535606e+02;5.286463e+01;7.868969e-01;7.756633e-01;7.132719e-01;8.159959e-03;7.751347e-03;6.064673e-03;-1.162753e+01
317;3.170000;2;9.067776e+02;8.941814e+01;0;6.991420e-01;6.618792e-01;0;7.753583e-03;6.899096e-03;0;-1.065529e+01
318;3.180000;3;6.084379e+02;4.082552e+02;1.694316e+02;7.778508e-01;7.338120e-01;6.828560e-01;6.347189e-03;5.297095e-03;4.446003e-03;-1.120828e+01
319;3.190000;3;1.309347e+02;1.186248e+02;1.098735e+02;9.348809e-01;8.141161e-01;7.377331e-01;1.532591e-02;5.368994e-03;3.805320e-03;-1.049328e+01
320;3.200000;2;1.008435e+02;9.471423e+01;0;8.061697e-01;7.334407e-01;0;1.138413e-02;8.278046e-03;0;-1.057767e+01
321;3.210000;3;1.571641e+02;1.456834e+02;1.331198e+02;8.270566e-01;8.088734e-01;7.293219e-01;1.136367e-02;1.028256e-02;7.260545e-03;-1.063680e+01
322;3.220000;2;1.917560e+02;7.702183e+01;0;8.070472e-01;6.645641e-01;0;1.815456e-02;1.044305e-02;0;-9.501853e+00
323;3.230000;1;1.119893e+02;0;0;9.132789e-01;0;0;3.895426e-02;0;0;-9.386432e+00
324;3.240000;2;1.444400e+02;1.192913e+02;0;9.235553e-01;8.688136e-01;0;2.410724e-02;1.404773e-02;0;-9.440559e+00
325;3.250000;1;9.770534e+01;0;0;9.091331e-01;0;0;2.596397e-02;0;0;-9.856778e+00
326;3.260000;1;9.031977e+01;0;0;8.732199e-01;0;0;1.293994e-02;0;0;-1.081783e+01
327;3.270000;1;1.190422e+02;0;0;9.120770e-01;0;0;1.099024e-02;0;0;-1.138607e+01
328;3.280000;1;1.031823e+02;0;0;9.271544e-01;0;0;7.290077e-03;0;0;-1.231840e+01
329;3.290000;0;0;0;0;0;0;0;0;0;0;-1.154743e+01
330;3.300000;2;1.430604e+02;5.779225e+01;0;9.250708e-01;0;0;9.796399e-03;3.349162e-04;0;-1.188097e+01
331;3.310000;1;9.574038e+01;0;0;8.291640e-01;0;0;6.157592e-03;0;0;-1.229646e+01
332;3.320000;3;1.644250e+02;1.519294e+02;8.692975e+01;8.995595e-01;8.697792e-01;5.475807e-01;5.863945e-03;4.522915e-03;1.301840e-03;-1.230324e+01
333;3.330000;2;1.068532e+02;9.322443e+01;0;8.962111e-01;6.478646e-01;0;4.237282e-03;1.248903e-03;0;-1.236202e+01
334;3.340000;1;9.768526e+01;0;0;9.081911e-01;0;0;3.971798e-03;0;0;-1.311767e+01
335;3.350000;0;0;0;0;0;0;0;0;0;0;-1.276421e+01
336;3.360000;1;1.148991e+02;0;0;9.340043e-01;0;0;8.533963e-03;0;0;-1.257632e+01
337;3.370000;3;1.619244e+02;9.294047e+01;7.681570e+01;8.969600e-01;7.327903e-01;5.104078e-01;5.109785e-03;1.970409e-03;1.075410e-03;-1.315645e+01
338;3.380000;1;9.666395e+01;0;0;7.555374e-01;0;0;4.773801e-03;0;0;-1.261376e+01
339;3.390000;1;5.222385e+01;0;0;7.639967e-01;0;0;4.313355e-03;0;0;-1.270909e+01
340;3.400000;0;0;0;0;0;0;0;0;0;0;-1.291663e+01
341;3.410000;0;0;0;0;0;0;0;0;0;0;-1.232409e+01
342;3.420000;3;1.390592e+02;6.446998e+01;5.691557e+01;8.765379e-01;6.883004e-01;6.614375e-01;3.377280e-03;1.337718e-03;1.231578e-03;-1.367389e+01
343;3.430000;3;2.515421e+02;1.253308e+02;8.279903e+01;9.035833e-01;8.980871e-01;5.516598e-01;3.547114e-03;3.355817e-03;7.628155e-04;-1.328132e+01
344;3.440000;2;1.180280e+02;1.102066e+02;0;9.152129e-01;9.077339e-01;0;5.527831e-03;5.079747e-03;0;-1.206474e+01
345;3.450000;2;1.000069e+02;8.023952e+01;0;8.734304e-01;6.010600e-01;0;7.386149e-03;2.343364e-03;0;-1.159174e+01
346;3.460000;1;1.140638e+02;0;0;9.233192e-01;0;0;2.932458e-02;0;0;-1.016451e+01
347;3.470000;1;1.008371e+02;0;0;7.188404e-01;0;0;1.348799e-02;0;0;-1.023733e+01
348;3.480000;2;1.714375e+02;5.902110e+01;0;8.104919e-01;7.316506e-01;0;7.383913e-03;5.214512e-03;0;-1.152003e+01
349;3.490000;2;1.270808e+02;1.096899e+02;0;9.327229e-01;8.444847e-01;0;9.614948e-03;4.159498e-03;0;-1.149598e+01
350;3.500000;3;1.008439e+02;9.509180e+01;8.022310e+01;9.095990e-01;8.917704e-01;6.511860e-01;6.718286e-03;5.611585e-03;1.741157e-03;-1.247428e+01
351;3.510000;3;2.336657e+02;1.838201e+02;1.679557e+02;8.604856e-01;6.205882e-01;1.885594e-01;1.497410e-02;5.506161e-03;2.574560e-03;-9.719499e+00
352;3.520000;3;7.718290e+02;3.769423e+02;3.087681e+02;8.895485e-01;8.506700e-01;7.338291e-01;2.793780e-02;2.066411e-02;1.159320e-02;-7.734355e+00
353;3.530000;3;5.186837e+02;2.736667e+02;1.074733e+02;7.741439e-01;7.413817e-01;7.015561e-01;4.912276e-03;4.289981e-03;3.717508e-03;-1.245865e+01
354;3.540000;2;1.438658e+02;5.616328e+01;0;9.107510e-01;7.249689e-01;0;1.036964e-02;3.365000e-03;0;-1.191373e+01
355;3.550000;2;1.687934e+02;8.437980e+01;0;9.161372e-01;8.412678e-01;0;5.141437e-03;2.716369e-03;0;-1.283638e+01
356;3.560000;2;1.052126e+02;7.395712e+01;0;9.017019e-01;3.834358e-01;0;8.059363e-03;1.284894e-03;0;-1.197278e+01
357;3.570000;2;1.159022e+02;1.064808e+02;0;9.365958e-01;8.709255e-01;0;1.195735e-02;5.873713e-03;0;-1.204443e+01
358;3.580000;2;1.365804e+02;5.714609e+01;0;8.431298e-01;6.942648e-01;0;8.561485e-03;4.392827e-03;0;-1.180484e+01
359;3.590000;2;5.528913e+01;5.008313e+01;0;7.134412e-01;7.097703e-01;0;5.781747e-03;5.708617e-03;0;-1.166356e+01
360;3.600000;2;1.562315e+02;6.189075e+01;0;8.798229e-01;6.607229e-01;0;8.417944e-03;2.981765e-03;0;-1.172614e+01
361;3.610000;2;9.254514e+01;7.274555e+01;0;8.789262e-01;3.060087e-01;0;7.333633e-03;1.279426e-03;0;-1.164391e+01
362;3.620000;2;1.908922e+02;9.287969e+01;0;7.947973e-01;7.522600e-01;0;7.300469e-03;6.046967e-03;0;-1.156209e+01
363;3.630000;3;4.783926e+02;1.188143e+02;7.613455e+01;8.679596e-01;8.453099e-01;5.867900e-01;6.682385e-03;5.703950e-03;2.135342e-03;-1.207755e+01
364;3.640000;2;1.343074e+02;9.277788e+01;0;9.332500e-01;6.856314e-01;0;1.545783e-02;3.282167e-03;0;-1.118965e+01
365;3.650000;2;2.788240e+02;8.785291e+01;0;7.988954e-01;7.862222e-01;0;8.339023e-03;7.844665e-03;0;-1.105363e+01
366;3.660000;2;1.439490e+02;1.218024e+02;0;9.173381e-01;8.997519e-01;0;2.172511e-02;1.791394e-02;0;-1.011369e+01
